,Filename,Num_qa
3891,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03917381_1248/page_1.txt,7
3892,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04879849_crc-21-0161/page_26.txt,6
3893,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01221675_fmed-02-00084/page_11.txt,15
3894,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01970540_10637_2020_Article_1025/page_7.txt,5
3895,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02316002_jamaoncol-5-1283-s001/page_20.txt,10
3896,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Protocol/15042024/NCT02142738/page_69.txt,15
3897,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00960115_CD011300/page_39.txt,15
3898,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03037385_41591_2022_Article_1931/page_1.txt,11
3899,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01929200_main/page_1.txt,15
3900,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT03275285_Sarclisa/page_5.txt,15
3901,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03599518_CAM4-12-7090/page_5.txt,7
3902,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT00287131_e000148.full/page_8.txt,13
3903,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02937844_4772/page_11.txt,11
3904,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04879849_crc-21-0161/page_11.txt,14
3905,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT03953599_American J Hematol - 2022 - Wang - A novel adoptive synthetic TCR and antigen receptor  STAR  T‐Cell therapy for B‐Cell/page_18.txt,5
3906,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Protocol/15042024/NCT02142738/page_164.txt,14
3907,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01970540_10637_2020_Article_1025/page_14.txt,11
3908,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01903993_lctt-8-067/page_8.txt,6
3909,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02998528_41591_2023_Article_2660/page_7.txt,10
3910,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT02965092_American J Hematol - 2019 - Jiang - Anti‐CD19 chimeric antigen receptor‐modified T‐cell therapy bridging to allogeneic/page_21.txt,2
3911,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00365963_jmir_v19i11e354_app1/page_69.txt,3
3912,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00115518_1471-2407-6-122/page_17.txt,2
3913,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00349089_1471-2407-7-77/page_21.txt,14
3914,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_287.txt,5
3915,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02296125_s11523-021-00794-6/page_1.txt,9
3916,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02349412_12160_2017_article_9875/page_0.txt,3
3917,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00960115_CD011300/page_9.txt,14
3918,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03085914_oyac174/page_6.txt,9
3919,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02998528_CAS-115-540/page_13.txt,10
3920,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01532089_jamaoncol-5-1448-s001/page_81.txt,6
3921,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04338620_jamaoncol-e232751-s001/page_30.txt,15
3922,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01865617_Factors associated with outcomes after a second CD19-targeted CAR T-cell infusion for refractory B-cell malignancies - PMC/page_20.txt,3
3923,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_41.txt,12
3924,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01511081_nihms-1677927/page_9.txt,15
3925,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01593696_jco-39-1650/page_9.txt,13
3926,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04619004_jco-41-5363/page_32.txt,9
3927,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02115464_jamaoncol-e212328-s001/page_87.txt,14
3928,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02474355_ymj-60-525/page_0.txt,13
3929,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_378.txt,4
3930,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03244605_fmicb-13-918823/page_6.txt,3
3931,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_413.txt,4
3932,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04504669_e003892.full/page_13.txt,10
3933,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT01081028_s41408-021-00507-2/page_14.txt,1
3934,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00203931_1471-2407-14-5/page_17.txt,2
3935,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03621982_jitc-2020-000860/page_21.txt,13
3936,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01165216_s10637-015-0243-5/page_6.txt,12
3937,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Protocol/15042024/NCT02142738/page_24.txt,14
3938,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02621398_jamaoncol-6-848-s001/page_75.txt,11
3939,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02348216_zuma1_main_paper/page_14.txt,7
3940,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240304_01/NCT00559624_kxab028/page_13.txt,2
3941,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_411.txt,13
3942,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00132522_1471-2407-13-20/page_12.txt,16
3943,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00047385_nihms491916/page_5.txt,10
3944,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02250326_fonc-10-569715/page_6.txt,11
3945,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01593696_jco-39-1650/page_14.txt,14
3946,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03789604_164197952116940/page_8.txt,6
3947,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00048997_jamaoncol-5-847-s001/page_52.txt,5
3948,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04326153_main/page_10.txt,15
3949,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03307785_jitc-2021-003924/page_3.txt,14
3950,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00750269_JCO.18.00622/page_3.txt,12
3951,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01869166_13045_2016_Article_378/page_12.txt,10
3952,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02572843_jco.21.00276/page_15.txt,3
3953,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03726515_43018_2023_709_MOESM1_ESM/page_84.txt,13
3954,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00751660_12890_2020_Article_1344/page_17.txt,1
3955,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02621398_jamaoncol-6-848-s001/page_41.txt,10
3956,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02423343_s12885-023-11153-1/page_4.txt,9
3957,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02014116_460/page_6.txt,8
3958,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03199651_nihms-1856079/page_6.txt,11
3959,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02029729_ott-10-4239/page_25.txt,15
3960,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04504071_12885_2022_Article_9409/page_21.txt,13
3961,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02835833_nihms-1023464/page_11.txt,13
3962,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02576431_eje-21-1259/page_1.txt,7
3963,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00603538_s10637-011-9715-4/page_7.txt,9
3964,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03982459_jamanetwopen-e209750-s001/page_2.txt,1
3965,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03599518_CAM4-12-7090/page_20.txt,10
3966,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00819169_nihms659056/page_19.txt,14
3967,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT05888402_fimmu-14-1341584/page_5.txt,14
3968,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03157128_nihms-1624218/page_7.txt,13
3969,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02348216_s10147-021-02033-4/page_11.txt,15
3970,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02977845_10.1177_15347354211008253/page_16.txt,6
3971,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03726515_43018_2023_709_MOESM1_ESM/page_18.txt,11
3972,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02394548_jamaoncol-e210281-s001/page_51.txt,10
3973,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02635061_fonc-11-696512/page_11.txt,7
3974,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03311620_nihms-1836129/page_34.txt,5
3975,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02927301_41591_2022_Article_1962/page_15.txt,5
3976,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02685670_main/page_3.txt,7
3977,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04852588_s12885-022-09563-8/page_7.txt,11
3978,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT02315612_JCO.19.03279/page_14.txt,2
3979,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00365963_jmir_v19i11e354_app1/page_134.txt,4
3980,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04736823_main/page_5.txt,9
3981,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02588456_nihms-1739025/page_5.txt,12
3982,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03257124_medi-102-e35387/page_3.txt,14
3983,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01044069_advancesADV2020003885/page_3.txt,8
3984,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03101579_fonc-09-00838/page_0.txt,5
3985,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT02028455_nihms-1810365/page_23.txt,8
3986,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT05525338_fonc-13-1136221/page_11.txt,10
3987,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT03207178_CAM4-9-5827/page_9.txt,13
3988,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_326.txt,1
3989,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03986528_13063_2021_Article_5169/page_27.txt,1
3990,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_343.txt,4
3991,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03850444_IJC-148-2313/page_1.txt,5
3992,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02349724_main/page_11.txt,13
3993,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00668707_main/page_13.txt,10
3994,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04836728_s41419-022-04882-x/page_7.txt,14
3995,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_01/705_648_2022-11-15/705_648_2022-11-15.txt,12
3996,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02394548_jamaoncol-e210281-s001/page_6.txt,1
3997,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03958097_fimmu-13-1074906/page_25.txt,9
3998,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT00968760_fimmu-13-1032397/page_17.txt,10
3999,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02460224_e003776.full/page_1.txt,12
4000,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00365963_nihms490953/page_17.txt,15
4001,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01196234_12885_2015_Article_1714/page_6.txt,8
4002,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_01/705_4639_2022-11-15/705_4639_2022-11-15.txt,11
4003,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT05487391_s13045-023-01445-1/page_21.txt,14
4004,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03044626_s12885-019-6205-0/page_0.txt,9
4005,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02911259_ezy361/page_10.txt,9
4006,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04879849_crc-21-0161/page_21.txt,6
4007,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT03361748_jitc-2020-000734/page_54.txt,13
4008,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02438722_JCO.20.01149/page_3.txt,13
4009,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02576431_eje-21-1259/page_14.txt,9
4010,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02477826_s10147-023-02390-2/page_3.txt,9
4011,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02775435_Pembrolizumab%20plus%20Chemotherapy%20for%20Squamous%20Non%e2%80%93Small-Cell%20Lung%20Cancer/page_15.txt,15
4012,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02115464_jamaoncol-e212328-s001/page_76.txt,5
4013,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04009317_41392_2023_Article_1538/page_1.txt,10
4014,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT02990338_FSG_Catalogue_2019-1539085014100/page_11.txt,3
4015,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02243748_jpm.2017.0143/page_18.txt,11
4016,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01456325_4488/page_19.txt,4
4017,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04777994_41586_2023_Article_6575/page_67.txt,11
4018,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT01044069_nihms-974882/page_10.txt,15
4019,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02115464_jamaoncol-e212328-s001/page_34.txt,15
4020,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT03545815_41423_2021_Article_749/page_7.txt,15
4021,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01532089_jamaoncol-5-1448-s001/page_69.txt,15
4022,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02621398_jamaoncol-6-848-s001/page_26.txt,5
4023,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT03361748_jitc-2020-000734/page_49.txt,14
4024,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03594747_main/page_4.txt,12
4025,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02576665_main/page_12.txt,5
4026,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02848651_s41591-022-01754-x/page_8.txt,14
4027,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03421353_ucm070107/page_18.txt,12
4028,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT01373047_nihms622123/page_5.txt,7
4029,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT00902044_s41467-020-17175-8/page_4.txt,14
4030,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01526928_mdx765/page_2.txt,9
4031,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT03361748_jitc-2020-000734/page_53.txt,14
4032,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT00287131_e000148.full/page_2.txt,14
4033,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04270591_main/page_10.txt,14
4034,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT02650414_41591_2021_1326_MOESM1_ESM/page_146.txt,2
4035,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT01416974_main/page_9.txt,9
4036,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02186847_jamaoncol-e212318-s001/page_4.txt,1
4037,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT04720313_1081827/page_7.txt,13
4038,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04777994_41586_2023_Article_6575/page_11.txt,15
4039,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01869166_13045_2016_Article_378/page_6.txt,15
4040,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01999673_mdy177/page_9.txt,1
4041,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03447678_main/page_0.txt,13
4042,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04315467_nihms-1901881/page_31.txt,15
4043,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03956641_fonc-10-01304/page_17.txt,14
4044,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02631044_advancesADV2020003503/page_0.txt,11
4045,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02348216_zuma1_main_paper/page_1.txt,11
4046,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02998528_41591_2023_Article_2660/page_2.txt,13
4047,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03726515_43018_2023_709_MOESM1_ESM/page_105.txt,8
4048,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02115464_jamaoncol-e212328-s001/page_67.txt,15
4049,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03810807_41467_2021_Article_23912/page_10.txt,8
4050,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03127449_s12916-023-02865-z/page_14.txt,13
4051,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_675.txt,2
4052,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01044069_nihms-480775/page_26.txt,6
4053,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT05194072_e007572.full/page_9.txt,14
4054,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_651.txt,2
4055,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03196986_main/page_16.txt,15
4056,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02659059_JCO.18.01042/page_4.txt,8
4057,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00819169_nihms659056/page_24.txt,6
4058,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03917043_12885_2022_Article_9799/page_24.txt,15
4059,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02568267_nihms-1620686/page_9.txt,13
4060,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01351415_jamaoncol-e183486-s001/page_134.txt,9
4061,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04315467_nihms-1901881/page_17.txt,10
4062,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04436406_13550_2023_Article_990/page_14.txt,2
4063,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT03361748_jitc-2020-000734/page_17.txt,9
4064,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02186847_jamaoncol-e212318-s001/page_1.txt,11
4065,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04916236_main/page_25.txt,1
4066,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01617980_1748-717X-7-157/page_11.txt,6
4067,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_454.txt,13
4068,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT05384873_12885_2022_Article_10296/page_21.txt,4
4069,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04413201_tlcr-11-10-2010/page_9.txt,15
4070,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01912625_nihms-1771101/page_13.txt,6
4071,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01951469_jamanetwopen-e2255050-s001/page_33.txt,4
4072,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00982111_PAZ-ARES_Necitumumab%20plus%20pemetrexed_OCR/page_13.txt,14
4073,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01044069_advancesADV2020003885/page_7.txt,15
4074,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT02990338_FSG_Catalogue_2019-1539085014100/page_26.txt,15
4075,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04636593_s12885-021-08266-w/page_3.txt,9
4076,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01781741_12885_2018_Article_5039/page_6.txt,12
4077,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02571036_JCO.20.00522/page_21.txt,17
4078,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03798743_12885_2022_Article_10045/page_10.txt,15
4079,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02349724_main/page_5.txt,15
4080,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01336634_nihms812215/page_6.txt,10
4081,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00365963_jmir_v19i11e354_app1/page_77.txt,2
4082,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04424641_LSA-2022-01481/page_6.txt,9
4083,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT02650414_41591_2021_1326_MOESM1_ESM/page_24.txt,15
4084,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02983045_1158/page_13.txt,1
4085,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/Regenerate_QAC/ZUMA-1 Protocol NCT02348216 Sanitized 1/chunk_2.txt,8
4086,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01249443_oyac004/page_19.txt,10
4087,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_01/703_7371_2022-11-15/703_7371_2022-11-15.txt,9
4088,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT03186118_nihms-1558705/page_9.txt,3
